id,destino,prioridad,peso
21573,Pereira,5,8.8
21574,Barranquilla,5,16.4
21575,Ibagué,3,8.7
21576,Montería,1,4.6
21577,Montería,2,14.4
21578,Valledupar,2,20.2
21579,Cúcuta,3,24.3
21580,Bogotá,5,12.6
21581,Valledupar,5,22.7
21582,Pereira,2,4.7
21583,Cúcuta,3,21.1
21584,Tunja,3,5.0
21585,Ipiales,5,8.1
21586,Cali,3,7.5
21587,Florencia,3,21.1
21588,Manizales,2,18.6
21589,Florencia,5,22.8
21590,Cúcuta,2,19.1
21591,Barranquilla,4,14.0
21592,Tunja,2,21.8
21593,Sincelejo,4,8.7
21594,Ipiales,4,10.7
21595,Armenia,1,11.5
21596,Montería,1,22.4
21597,Cartagena,5,10.4
21598,Pasto,4,10.9
21599,Bucaramanga,4,19.1
21600,Santa Marta,2,6.6
21601,Mitú,1,13.3
21602,Tunja,2,10.3
21603,Bogotá,5,9.6
21604,Pereira,2,24.5
21605,Valledupar,5,18.7
21606,Mitú,4,19.7
21607,Riohacha,3,7.9
21608,Cali,4,15.9
21609,Montería,5,4.9
21610,Tunja,4,20.8
21611,Cúcuta,2,15.7
21612,Bogotá,3,8.1
21613,Valledupar,3,5.3
21614,Ibagué,1,10.3
21615,Cartagena,5,12.7
21616,Cúcuta,3,20.6
21617,Montería,3,5.7
21618,Manizales,2,18.9
21619,Quibdó,4,12.3
21620,Neiva,3,16.1
21621,Tunja,2,18.6
21622,Santa Marta,2,23.9
21623,Bucaramanga,4,15.9
21624,Armenia,3,11.4
21625,Sincelejo,3,6.8
21626,Quibdó,3,16.3
21627,Ipiales,3,13.2
21628,Medellín,4,18.9
21629,Pereira,2,23.1
21630,Bogotá,1,5.4
21631,Cartagena,3,7.8
21632,Bucaramanga,3,23.0
21633,Tunja,3,24.2
21634,Florencia,4,24.2
21635,Pasto,3,17.2
21636,Pasto,3,14.1
21637,Armenia,4,23.6
21638,Cúcuta,3,7.3
21639,Armenia,2,18.2
21640,Pasto,2,11.3
21641,Valledupar,3,19.4
21642,Montería,5,16.4
21643,Valledupar,2,12.7
21644,Neiva,5,10.1
21645,Montería,3,16.6
21646,Medellín,1,6.5
21647,Montería,3,20.5
21648,Villavicencio,5,19.4
21649,Montería,5,8.6
21650,Tunja,5,18.0
21651,Popayán,5,13.0
21652,Villavicencio,3,6.4
21653,Sincelejo,3,17.1
21654,Pasto,4,10.7
21655,Tunja,5,23.3
21656,Villavicencio,5,16.5
21657,Ibagué,1,20.0
21658,Armenia,3,14.6
21659,Pereira,5,19.9
21660,Barranquilla,2,6.9
21661,Cali,4,16.3
21662,Mitú,2,16.9
21663,Montería,1,22.3
21664,Valledupar,3,16.4
21665,Montería,5,10.5
21666,Bucaramanga,3,16.4
21667,Medellín,2,15.9
21668,Sincelejo,4,11.0
21669,Quibdó,4,20.1
21670,Tunja,1,24.3
21671,Neiva,2,18.3
21672,Montería,4,14.6
21673,Ipiales,3,13.5
21674,Manizales,2,17.3
21675,Ipiales,1,15.4
21676,Riohacha,4,9.9
21677,Cali,5,19.3
21678,Ibagué,4,5.7
21679,Cartagena,5,4.8
21680,Bucaramanga,2,12.9
21681,Pereira,3,8.6
21682,Pereira,3,9.4
21683,Ibagué,4,21.5
21684,Barranquilla,2,13.6
21685,Medellín,2,23.6
21686,Sincelejo,4,18.8
21687,Cartagena,1,5.9
21688,Armenia,4,8.9
21689,Quibdó,4,19.7
21690,Riohacha,4,23.4
21691,Medellín,2,17.1
21692,Sincelejo,2,17.5
21693,Sincelejo,1,11.2
21694,Bucaramanga,2,21.2
21695,Riohacha,4,19.6
21696,Cartagena,2,21.4
21697,Valledupar,4,22.8
21698,Ipiales,5,5.1
21699,Riohacha,4,9.4
21700,Tunja,3,19.5
21701,Medellín,4,12.3
21702,Barranquilla,4,9.9
21703,Cúcuta,3,9.0
21704,Santa Marta,4,6.4
21705,Medellín,1,14.0
21706,Cúcuta,2,24.0
21707,Cúcuta,4,22.5
21708,Cali,2,14.8
21709,Neiva,2,14.8
21710,Tunja,5,13.6
21711,Riohacha,2,8.7
21712,Santa Marta,3,13.9
21713,Manizales,4,10.5
21714,Bogotá,1,20.1
21715,Cali,2,18.0
21716,Sincelejo,2,14.2
21717,Ipiales,1,13.3
21718,Medellín,4,24.8
21719,Valledupar,1,10.1
21720,Montería,5,19.9
21721,Santa Marta,5,11.7
21722,Montería,5,17.1
21723,Quibdó,5,11.0
21724,Popayán,2,20.4
21725,Tunja,3,7.4
21726,Cúcuta,3,16.1
21727,Cartagena,5,22.7
21728,Montería,5,11.9
21729,Santa Marta,4,12.9
21730,Riohacha,1,24.2
21731,Santa Marta,3,5.1
21732,Mitú,1,18.9
21733,Neiva,1,5.7
21734,Armenia,1,5.0
21735,Pereira,1,22.4
21736,Tunja,2,4.7
21737,Cali,5,4.8
21738,Valledupar,1,17.2
21739,Ipiales,1,21.0
21740,Mitú,4,22.0
21741,Riohacha,4,8.7
21742,Pereira,5,16.0
21743,Popayán,3,21.0
21744,Mitú,1,18.0
21745,Florencia,3,20.3
21746,Valledupar,2,16.7
21747,Armenia,3,16.0
21748,Montería,3,24.5
21749,Montería,2,13.9
21750,Tunja,2,18.6
21751,Sincelejo,1,13.8
21752,Tunja,2,4.5
21753,Popayán,1,16.3
21754,Valledupar,2,13.4
21755,Ibagué,2,15.6
21756,Mitú,1,21.5
21757,Santa Marta,4,11.5
21758,Bogotá,5,9.7
21759,Cartagena,4,21.7
21760,Armenia,5,9.0
21761,Ibagué,5,8.8
21762,Cali,1,7.0
21763,Tunja,3,13.3
21764,Florencia,5,13.5
21765,Popayán,5,16.4
21766,Ipiales,3,5.4
21767,Ipiales,4,21.9
21768,Valledupar,3,19.6
21769,Florencia,1,7.9
21770,Riohacha,3,24.3
21771,Bogotá,4,7.5
21772,Montería,5,15.9
21773,Tunja,5,18.6
21774,Ibagué,4,23.2
21775,Villavicencio,3,11.8
21776,Ibagué,3,11.8
21777,Medellín,3,16.2
21778,Cali,1,20.6
21779,Cali,5,20.0
21780,Valledupar,5,18.5
21781,Quibdó,4,11.1
21782,Santa Marta,1,13.7
21783,Manizales,4,20.5
21784,Valledupar,1,18.4
21785,Barranquilla,4,11.7
21786,Cartagena,3,10.6
21787,Neiva,3,21.6
21788,Mitú,1,18.2
21789,Quibdó,1,6.7
21790,Montería,2,8.5
21791,Barranquilla,3,20.8
21792,Cúcuta,1,19.9
21793,Popayán,2,10.8
21794,Valledupar,5,9.8
21795,Riohacha,5,24.4
21796,Santa Marta,5,8.2
21797,Villavicencio,5,17.3
21798,Manizales,2,19.2
21799,Montería,1,6.5
21800,Bucaramanga,5,13.9
21801,Santa Marta,5,9.8
21802,Cartagena,2,5.6
21803,Florencia,1,11.0
21804,Pasto,3,16.7
21805,Popayán,5,8.7
21806,Villavicencio,5,19.1
21807,Cúcuta,3,19.8
21808,Quibdó,4,16.6
21809,Armenia,3,6.2
21810,Florencia,4,10.7
21811,Florencia,1,17.5
21812,Armenia,2,13.5
21813,Cúcuta,4,11.8
21814,Neiva,1,13.2
21815,Neiva,3,12.1
21816,Ipiales,1,24.3
21817,Bogotá,1,14.7
21818,Pasto,5,5.9
21819,Bucaramanga,5,23.3
21820,Pasto,3,11.6
21821,Mitú,5,4.5
21822,Pasto,3,24.0
21823,Valledupar,1,11.5
21824,Riohacha,4,24.1
21825,Villavicencio,2,8.6
21826,Pasto,4,15.5
21827,Sincelejo,4,20.9
21828,Medellín,3,23.6
21829,Montería,5,11.2
21830,Manizales,2,11.1
21831,Santa Marta,3,13.6
21832,Santa Marta,3,11.9
21833,Sincelejo,5,8.8
21834,Villavicencio,2,5.5
21835,Popayán,5,14.2
21836,Florencia,2,15.6
21837,Cartagena,2,12.6
21838,Barranquilla,4,15.2
21839,Tunja,4,12.6
21840,Ibagué,1,24.7
21841,Manizales,5,7.4
21842,Pasto,5,15.2
21843,Bogotá,2,14.6
21844,Armenia,2,21.3
21845,Manizales,1,18.1
21846,Quibdó,4,5.8
21847,Bucaramanga,5,16.3
21848,Florencia,2,13.4
21849,Florencia,3,15.1
21850,Cúcuta,5,9.0
21851,Santa Marta,1,21.9
21852,Quibdó,3,9.7
21853,Bucaramanga,2,15.6
21854,Quibdó,4,13.7
21855,Cartagena,1,16.8
21856,Neiva,2,21.3
21857,Florencia,1,19.6
21858,Pasto,3,14.1
21859,Bucaramanga,3,9.6
21860,Manizales,2,13.4
21861,Bucaramanga,3,16.1
21862,Cúcuta,4,19.3
21863,Montería,3,18.0
21864,Bogotá,4,23.9
21865,Montería,1,6.0
21866,Armenia,5,17.5
21867,Santa Marta,3,10.8
21868,Santa Marta,2,4.7
21869,Cali,3,21.8
21870,Pasto,2,13.1
21871,Manizales,4,24.6
21872,Mitú,2,24.1
21873,Montería,3,15.3
21874,Tunja,5,15.3
21875,Manizales,3,20.1
21876,Medellín,1,21.2
21877,Ibagué,1,9.1
21878,Ibagué,2,9.3
21879,Cartagena,2,16.3
21880,Cartagena,3,10.2
21881,Valledupar,4,8.5
21882,Bogotá,1,8.4
21883,Florencia,2,12.5
21884,Armenia,3,15.0
21885,Neiva,5,17.4
21886,Pereira,4,15.5
21887,Cúcuta,3,4.6
21888,Popayán,3,15.3
21889,Barranquilla,2,17.2
21890,Cúcuta,5,15.4
21891,Valledupar,5,9.6
21892,Armenia,1,7.1
21893,Villavicencio,4,7.5
21894,Ibagué,5,8.7
21895,Cartagena,5,13.3
21896,Neiva,4,18.8
21897,Tunja,1,11.5
21898,Armenia,5,17.2
21899,Neiva,4,7.2
21900,Santa Marta,1,7.1
21901,Cúcuta,4,21.8
21902,Cúcuta,3,12.9
21903,Cúcuta,4,17.0
21904,Ipiales,5,19.0
21905,Sincelejo,1,12.0
21906,Quibdó,3,12.9
21907,Florencia,1,10.0
21908,Cali,1,5.5
21909,Pasto,2,23.9
21910,Medellín,4,14.5
21911,Armenia,2,7.9
21912,Pasto,3,6.3
21913,Florencia,2,21.8
21914,Manizales,4,4.7
21915,Cali,1,17.8
21916,Cartagena,2,9.5
21917,Tunja,5,15.5
21918,Medellín,3,15.9
21919,Barranquilla,2,5.3
21920,Cartagena,3,24.5
21921,Riohacha,4,23.0
21922,Pasto,5,7.8
21923,Popayán,5,8.2
21924,Cali,4,5.5
21925,Quibdó,3,21.5
21926,Florencia,1,12.1
21927,Barranquilla,3,15.9
21928,Florencia,5,7.6
21929,Bucaramanga,5,4.9
21930,Ibagué,2,17.2
21931,Neiva,5,8.7
21932,Cartagena,4,21.5
21933,Popayán,4,15.0
21934,Montería,1,6.4
21935,Montería,1,21.9
21936,Ibagué,2,21.2
21937,Bucaramanga,2,21.4
21938,Valledupar,5,16.0
21939,Valledupar,5,23.1
21940,Bogotá,4,22.7
21941,Bogotá,5,5.1
21942,Quibdó,2,6.5
21943,Medellín,1,20.7
21944,Bogotá,5,23.4
21945,Barranquilla,2,20.1
21946,Riohacha,5,13.3
21947,Ibagué,4,8.1
21948,Tunja,2,7.6
21949,Ipiales,1,21.5
21950,Florencia,1,24.1
21951,Montería,1,19.3
21952,Neiva,1,7.7
21953,Medellín,1,21.8
21954,Ibagué,5,10.0
21955,Neiva,5,9.8
21956,Sincelejo,2,9.9
21957,Quibdó,5,11.5
21958,Mitú,2,5.4
21959,Cali,3,21.1
21960,Valledupar,2,13.9
21961,Quibdó,4,24.0
21962,Armenia,5,7.9
21963,Montería,1,23.6
21964,Cartagena,5,13.2
21965,Cúcuta,4,17.8
21966,Pereira,3,14.4
21967,Medellín,3,4.5
21968,Quibdó,1,8.9
21969,Mitú,2,20.5
21970,Florencia,1,22.8
21971,Sincelejo,2,8.7
21972,Pasto,5,20.0
21973,Armenia,3,5.0
21974,Cartagena,5,11.7
21975,Tunja,4,8.3
21976,Armenia,1,17.5
21977,Barranquilla,1,23.3
21978,Pasto,2,19.1
21979,Cali,3,22.0
21980,Bucaramanga,3,22.6
21981,Ibagué,3,23.7
21982,Riohacha,2,15.9
21983,Neiva,3,24.4
21984,Cali,1,20.7
21985,Manizales,3,9.8
21986,Manizales,4,10.3
21987,Pasto,4,7.1
21988,Neiva,1,8.8
21989,Armenia,5,8.8
21990,Montería,1,14.4
21991,Sincelejo,4,24.4
21992,Ipiales,1,19.3
21993,Ibagué,5,10.8
21994,Popayán,5,8.4
21995,Sincelejo,2,16.8
21996,Barranquilla,1,5.4
21997,Montería,2,8.0
21998,Popayán,2,6.9
21999,Santa Marta,5,14.9
22000,Riohacha,4,11.0
22001,Florencia,2,18.7
22002,Bucaramanga,2,12.5
22003,Bucaramanga,4,4.5
22004,Montería,3,22.0
22005,Riohacha,5,8.8
22006,Barranquilla,5,9.7
22007,Cartagena,1,15.6
22008,Montería,3,13.4
22009,Pereira,5,24.5
22010,Villavicencio,4,18.9
22011,Popayán,4,7.6
22012,Riohacha,4,18.1
22013,Manizales,4,12.7
22014,Barranquilla,1,11.7
22015,Valledupar,5,10.7
22016,Ibagué,4,8.5
22017,Manizales,3,12.3
22018,Santa Marta,5,10.8
22019,Pasto,3,11.2
22020,Valledupar,4,9.2
22021,Manizales,1,20.4
22022,Barranquilla,4,8.5
22023,Quibdó,1,12.5
22024,Bogotá,3,6.9
22025,Villavicencio,2,11.2
22026,Ibagué,2,24.4
22027,Riohacha,5,15.7
22028,Medellín,5,13.5
22029,Bogotá,2,20.2
22030,Armenia,3,15.3
22031,Pasto,1,6.9
22032,Riohacha,5,22.2
22033,Tunja,3,23.2
22034,Bogotá,1,6.5
22035,Bucaramanga,3,12.0
22036,Bogotá,2,13.0
22037,Mitú,4,20.6
22038,Manizales,2,24.2
22039,Quibdó,2,6.6
22040,Riohacha,2,18.9
22041,Florencia,3,18.2
22042,Valledupar,5,14.2
22043,Pasto,5,8.0
22044,Cartagena,3,7.2
22045,Florencia,4,24.7
22046,Bogotá,1,11.7
22047,Valledupar,2,9.8
22048,Tunja,5,21.1
22049,Ipiales,2,14.4
22050,Sincelejo,4,22.2
22051,Villavicencio,4,6.1
22052,Ipiales,5,9.0
22053,Riohacha,4,11.5
22054,Mitú,1,4.7
22055,Santa Marta,4,22.1
22056,Medellín,5,7.9
22057,Medellín,4,14.5
22058,Barranquilla,4,15.6
22059,Barranquilla,2,8.9
22060,Quibdó,4,21.6
22061,Barranquilla,5,24.3
22062,Riohacha,3,18.6
22063,Ipiales,1,21.6
22064,Valledupar,4,14.7
22065,Popayán,5,19.0
22066,Medellín,4,19.6
22067,Ipiales,5,24.5
22068,Quibdó,1,20.5
22069,Bogotá,1,18.1
22070,Valledupar,5,5.7
22071,Villavicencio,4,24.6
22072,Sincelejo,5,11.2
22073,Mitú,2,20.0
22074,Cúcuta,3,18.4
22075,Montería,2,4.5
22076,Cúcuta,3,9.8
22077,Bucaramanga,2,17.7
22078,Ipiales,3,24.3
22079,Popayán,4,24.6
22080,Ipiales,5,18.8
22081,Tunja,4,7.8
22082,Florencia,1,12.6
22083,Mitú,3,9.1
22084,Barranquilla,1,5.2
22085,Tunja,4,24.6
22086,Barranquilla,5,6.7
22087,Armenia,2,10.0
22088,Mitú,1,10.7
22089,Bogotá,4,12.2
22090,Manizales,3,20.1
22091,Barranquilla,1,20.1
22092,Tunja,3,17.3
22093,Cúcuta,3,23.9
22094,Villavicencio,3,24.6
22095,Neiva,4,12.3
22096,Barranquilla,5,19.6
22097,Riohacha,5,16.6
22098,Tunja,1,13.4
22099,Neiva,3,19.6
22100,Bucaramanga,4,9.0
22101,Cartagena,5,21.0
22102,Sincelejo,5,20.1
22103,Neiva,2,10.9
22104,Villavicencio,1,10.7
22105,Villavicencio,4,24.1
22106,Ibagué,3,20.7
22107,Ibagué,5,17.0
22108,Cúcuta,5,12.3
22109,Medellín,1,20.5
22110,Sincelejo,5,23.0
22111,Cúcuta,5,22.4
22112,Popayán,2,20.1
22113,Pereira,3,18.8
22114,Bogotá,4,4.6
22115,Santa Marta,3,12.0
22116,Armenia,4,16.7
22117,Cartagena,4,24.3
22118,Manizales,4,13.6
22119,Neiva,5,4.7
22120,Ibagué,5,13.7
22121,Neiva,5,13.2
22122,Valledupar,2,18.1
22123,Pasto,5,23.4
22124,Pereira,1,9.1
22125,Tunja,3,24.4
22126,Bogotá,4,13.4
22127,Sincelejo,1,23.2
22128,Montería,3,14.2
22129,Cali,5,20.4
22130,Valledupar,2,11.0
22131,Cúcuta,3,13.1
22132,Quibdó,5,7.4
22133,Cúcuta,3,13.7
22134,Manizales,1,13.5
22135,Cali,5,5.7
22136,Riohacha,4,9.5
22137,Sincelejo,1,17.0
22138,Medellín,1,23.3
22139,Cali,4,11.3
22140,Cartagena,5,4.8
22141,Pereira,2,9.5
22142,Cali,1,17.0
22143,Villavicencio,5,16.3
22144,Cali,2,7.9
22145,Bucaramanga,3,19.4
22146,Riohacha,3,19.7
22147,Cúcuta,3,22.8
22148,Cúcuta,2,19.4
22149,Ipiales,4,6.2
22150,Santa Marta,5,18.9
22151,Medellín,2,11.3
22152,Cartagena,4,18.9
22153,Montería,2,22.4
22154,Montería,2,14.1
22155,Quibdó,4,5.3
22156,Armenia,1,15.8
22157,Sincelejo,1,22.6
22158,Florencia,2,20.5
22159,Cali,2,9.8
22160,Riohacha,3,21.0
22161,Cúcuta,2,19.5
22162,Valledupar,3,24.6
22163,Cali,2,6.9
22164,Montería,1,24.6
22165,Tunja,5,20.1
22166,Ibagué,2,16.3
22167,Bucaramanga,5,7.3
22168,Medellín,5,14.0
22169,Medellín,5,12.1
22170,Bucaramanga,4,22.2
22171,Manizales,4,22.9
22172,Pereira,5,16.1
22173,Manizales,4,22.8
22174,Neiva,1,19.6
22175,Santa Marta,3,15.5
22176,Bogotá,3,16.4
22177,Villavicencio,4,6.2
22178,Tunja,5,11.3
22179,Quibdó,1,19.5
22180,Pereira,4,5.2
22181,Valledupar,3,16.1
22182,Tunja,2,9.6
22183,Ibagué,5,11.3
22184,Villavicencio,4,18.6
22185,Manizales,2,14.5
22186,Cartagena,1,21.2
22187,Riohacha,4,8.4
22188,Bucaramanga,3,8.1
22189,Riohacha,2,19.3
22190,Mitú,1,22.8
22191,Bucaramanga,5,10.9
22192,Montería,2,22.0
22193,Villavicencio,1,16.9
22194,Tunja,1,24.0
22195,Ibagué,5,23.1
22196,Santa Marta,2,10.2
22197,Riohacha,2,20.1
22198,Cúcuta,5,20.1
22199,Bucaramanga,5,24.0
22200,Valledupar,1,19.1
22201,Ipiales,2,10.1
22202,Manizales,4,21.5
22203,Riohacha,2,12.7
22204,Armenia,4,15.4
22205,Santa Marta,3,6.4
22206,Bogotá,3,16.1
22207,Cali,1,4.7
22208,Pasto,5,4.6
22209,Neiva,1,17.4
22210,Medellín,4,15.4
22211,Cartagena,1,12.6
22212,Manizales,1,15.2
22213,Armenia,4,6.8
22214,Villavicencio,2,18.2
22215,Villavicencio,2,15.0
22216,Medellín,3,12.7
22217,Pasto,5,19.1
22218,Riohacha,3,9.3
22219,Cartagena,1,11.8
22220,Tunja,1,22.0
22221,Manizales,2,15.0
22222,Pereira,4,14.0
22223,Sincelejo,5,18.3
22224,Bucaramanga,4,13.7
22225,Bucaramanga,3,21.6
22226,Cartagena,3,13.3
22227,Neiva,1,7.8
22228,Santa Marta,5,16.1
22229,Pasto,4,11.0
22230,Armenia,5,10.8
22231,Villavicencio,3,13.0
22232,Pereira,4,10.7
22233,Cali,4,17.9
22234,Tunja,1,8.1
22235,Pasto,1,5.7
22236,Santa Marta,1,6.4
22237,Valledupar,3,22.6
22238,Popayán,2,16.0
22239,Santa Marta,1,8.9
22240,Sincelejo,2,17.3
22241,Cali,2,4.8
22242,Armenia,1,19.1
22243,Manizales,4,10.9
22244,Manizales,3,12.8
22245,Armenia,1,16.8
22246,Tunja,1,5.0
22247,Tunja,3,11.9
22248,Bogotá,5,20.0
22249,Cúcuta,4,8.4
22250,Villavicencio,5,19.6
22251,Pasto,5,13.5
22252,Barranquilla,3,14.3
22253,Manizales,3,9.6
22254,Armenia,5,15.2
22255,Cali,4,8.0
22256,Quibdó,3,24.4
22257,Ibagué,3,18.0
22258,Tunja,3,22.7
22259,Medellín,5,11.7
22260,Florencia,2,5.3
22261,Santa Marta,1,14.6
22262,Cali,5,20.1
22263,Pereira,4,23.4
22264,Bogotá,2,11.5
22265,Pereira,4,7.1
22266,Villavicencio,2,15.1
22267,Valledupar,3,19.3
22268,Pasto,5,9.8
22269,Valledupar,4,11.1
22270,Santa Marta,4,8.6
22271,Santa Marta,4,13.8
22272,Pereira,5,21.0
22273,Ipiales,2,8.1
22274,Montería,5,18.6
22275,Quibdó,5,20.4
22276,Pasto,2,21.8
22277,Pereira,5,16.5
22278,Manizales,3,14.9
22279,Ipiales,5,14.3
22280,Montería,5,15.1
22281,Neiva,3,20.7
22282,Manizales,1,11.7
22283,Medellín,2,16.7
22284,Cartagena,2,6.4
22285,Armenia,1,12.8
22286,Quibdó,1,23.1
22287,Pereira,4,13.0
22288,Manizales,5,18.0
22289,Cúcuta,4,19.2
22290,Barranquilla,4,16.6
22291,Popayán,4,11.8
22292,Armenia,3,11.3
22293,Tunja,2,12.5
22294,Montería,3,7.5
22295,Riohacha,5,23.3
22296,Popayán,4,12.9
22297,Ipiales,1,23.1
22298,Bucaramanga,2,12.8
22299,Cali,5,10.4
22300,Montería,1,4.9
22301,Villavicencio,2,20.6
22302,Cali,4,19.8
22303,Mitú,1,18.0
22304,Villavicencio,5,15.6
22305,Bogotá,2,13.9
22306,Bogotá,4,15.2
22307,Cali,1,17.7
22308,Medellín,4,14.5
22309,Pasto,2,6.2
22310,Ibagué,2,15.0
22311,Cúcuta,4,10.9
22312,Ibagué,1,24.0
22313,Valledupar,5,18.6
22314,Sincelejo,4,18.5
22315,Ipiales,1,9.9
22316,Ibagué,2,22.5
22317,Riohacha,1,17.5
22318,Pereira,2,16.6
22319,Neiva,4,16.0
22320,Pereira,5,7.6
22321,Montería,2,16.2
22322,Ipiales,2,9.7
22323,Mitú,3,22.5
22324,Bogotá,1,12.1
22325,Barranquilla,2,13.2
22326,Neiva,2,15.2
22327,Bucaramanga,3,16.5
22328,Villavicencio,4,21.2
22329,Bucaramanga,3,18.3
22330,Bogotá,4,16.4
22331,Ibagué,3,20.5
22332,Mitú,3,7.2
22333,Cúcuta,1,6.5
22334,Pereira,3,10.0
22335,Villavicencio,4,13.0
22336,Tunja,2,16.6
22337,Popayán,4,11.0
22338,Armenia,3,15.2
22339,Neiva,2,18.7
22340,Ibagué,5,7.7
22341,Tunja,4,24.6
22342,Ipiales,1,20.1
22343,Valledupar,4,12.3
22344,Valledupar,1,6.1
22345,Manizales,1,18.2
22346,Barranquilla,2,18.9
22347,Popayán,1,21.6
22348,Florencia,2,15.4
22349,Manizales,1,15.0
22350,Armenia,5,5.1
22351,Medellín,3,22.7
22352,Florencia,3,20.0
22353,Barranquilla,5,16.0
22354,Popayán,3,17.5
22355,Ibagué,1,12.6
22356,Bucaramanga,2,5.7
22357,Bucaramanga,3,19.7
22358,Quibdó,3,12.6
22359,Pereira,2,8.9
22360,Florencia,3,15.9
22361,Bucaramanga,2,16.7
22362,Bogotá,1,9.6
22363,Sincelejo,1,20.6
22364,Cúcuta,4,23.0
22365,Sincelejo,5,12.4
22366,Armenia,2,9.1
22367,Villavicencio,1,23.5
22368,Bucaramanga,1,17.0
22369,Barranquilla,1,11.2
22370,Sincelejo,3,17.1
22371,Villavicencio,2,18.6
22372,Riohacha,4,13.0
22373,Bucaramanga,2,23.9
22374,Cali,3,19.8
22375,Valledupar,4,20.6
22376,Neiva,2,22.5
22377,Montería,2,22.3
22378,Cali,5,21.1
22379,Bogotá,3,23.6
22380,Armenia,4,19.6
22381,Ipiales,3,24.0
22382,Manizales,1,13.7
22383,Villavicencio,3,21.5
22384,Santa Marta,4,9.3
22385,Ibagué,2,13.9
22386,Bucaramanga,2,12.0
22387,Mitú,1,7.6
22388,Santa Marta,2,14.1
22389,Riohacha,3,23.4
22390,Bogotá,2,7.5
22391,Riohacha,5,13.4
22392,Sincelejo,5,14.0
22393,Cartagena,4,23.6
22394,Pasto,3,17.6
22395,Mitú,2,6.7
22396,Manizales,3,14.1
22397,Florencia,1,15.3
22398,Ibagué,3,5.6
22399,Bucaramanga,3,15.0
22400,Mitú,4,10.5
22401,Cartagena,2,16.6
22402,Cartagena,2,8.6
22403,Cartagena,1,7.9
22404,Valledupar,3,14.8
22405,Pereira,1,18.7
22406,Armenia,5,24.3
22407,Medellín,1,19.6
22408,Florencia,2,6.0
22409,Bucaramanga,3,15.1
22410,Quibdó,2,22.0
22411,Pasto,5,20.8
22412,Valledupar,2,23.1
22413,Florencia,5,13.5
22414,Cartagena,4,7.0
22415,Manizales,1,5.5
22416,Valledupar,3,8.0
22417,Quibdó,5,14.4
22418,Tunja,5,5.1
22419,Neiva,3,20.6
22420,Mitú,3,13.2
22421,Florencia,5,8.7
22422,Santa Marta,5,9.6
22423,Ibagué,4,7.0
22424,Armenia,1,18.2
22425,Neiva,2,14.7
22426,Florencia,5,9.6
22427,Cartagena,3,10.9
22428,Bogotá,2,6.8
22429,Ipiales,3,5.7
22430,Bogotá,5,10.3
22431,Cali,5,23.5
22432,Ibagué,2,21.4
22433,Mitú,4,14.9
22434,Valledupar,1,5.5
22435,Armenia,4,5.4
22436,Cali,2,17.5
22437,Manizales,3,16.6
22438,Quibdó,4,4.7
22439,Sincelejo,4,13.1
22440,Medellín,4,24.0
22441,Armenia,4,4.9
22442,Barranquilla,5,11.7
22443,Medellín,5,11.4
22444,Sincelejo,3,22.1
22445,Riohacha,3,4.5
22446,Florencia,2,19.3
22447,Ibagué,2,10.4
22448,Valledupar,1,11.9
22449,Tunja,4,11.0
22450,Medellín,2,5.0
22451,Florencia,4,8.3
22452,Cartagena,1,4.5
22453,Cali,5,21.4
22454,Quibdó,5,16.8
22455,Pasto,2,12.5
22456,Montería,3,17.3
22457,Sincelejo,2,16.7
22458,Bogotá,3,17.6
22459,Neiva,1,23.0
22460,Sincelejo,2,23.0
22461,Cúcuta,4,13.2
22462,Ibagué,5,18.9
22463,Bucaramanga,3,11.3
22464,Cartagena,2,7.1
22465,Pereira,3,18.9
22466,Cartagena,5,10.8
22467,Ibagué,4,6.2
22468,Quibdó,5,7.0
22469,Sincelejo,5,21.0
22470,Neiva,4,16.2
22471,Manizales,1,20.9
22472,Popayán,5,17.9
22473,Mitú,5,10.6
22474,Riohacha,1,24.4
22475,Montería,2,12.4
22476,Riohacha,5,6.3
22477,Neiva,5,13.2
22478,Sincelejo,3,13.2
22479,Riohacha,5,15.8
22480,Ipiales,1,10.5
22481,Bogotá,2,22.2
22482,Montería,3,12.3
22483,Barranquilla,3,17.1
22484,Manizales,2,20.6
22485,Manizales,4,23.1
22486,Barranquilla,4,21.3
22487,Cartagena,5,17.1
22488,Armenia,3,7.6
22489,Bogotá,3,6.5
22490,Villavicencio,3,9.5
22491,Sincelejo,2,14.8
22492,Manizales,5,17.7
22493,Popayán,2,18.1
22494,Bucaramanga,4,8.6
22495,Ibagué,4,12.6
22496,Montería,4,13.4
22497,Tunja,5,22.5
22498,Mitú,4,17.9
22499,Tunja,1,10.6
22500,Santa Marta,1,16.5
22501,Cali,3,4.9
22502,Medellín,1,15.1
22503,Sincelejo,2,19.2
22504,Bogotá,2,9.0
22505,Tunja,5,15.8
22506,Sincelejo,1,13.4
22507,Villavicencio,1,24.5
22508,Mitú,3,10.9
22509,Ipiales,4,8.8
22510,Florencia,5,14.6
22511,Montería,1,11.9
22512,Bogotá,1,24.4
22513,Manizales,4,4.6
22514,Tunja,5,19.0
22515,Bogotá,1,21.1
22516,Bucaramanga,3,23.0
22517,Montería,4,10.5
22518,Villavicencio,4,13.1
22519,Popayán,3,13.3
22520,Valledupar,4,23.1
22521,Tunja,4,16.2
22522,Bucaramanga,4,24.7
